house_type,house_size,location,latitude,longitude,price,numBathrooms,SecurityDeposit,Status
3 BHK Apartment ,"1,200 sq ft",Juhu Scheme,19.10780334,72.82821655,140000,3.0," 4,00,000",Furnished
2 BHK Apartment ,"1,050 sq ft",Nerul,19.03713226,73.00855255,56000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,985 sq ft,Chembur,19.05500793,72.90239716,72000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,680 sq ft,Ghansoli,19.12399673,72.9980545,16000,2.0," 48,000",Unfurnished
1 BHK Apartment ,650 sq ft,Ulwe,18.97845078,73.04993439,7000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,385 sq ft,Naigaon East,19.35946465,72.85695648,4600,2.0," 20,000",Unfurnished
1 BHK Apartment ,640 sq ft,Tardeo,18.96496964,72.80918121,85000,1.0,No Deposit,Furnished
1 BHK Apartment ,700 sq ft,Airoli,19.16210938,72.99080658,18000,1.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,254 sq ft",Ghansoli,19.12399673,72.9980545,49000,2.0," 1,50,000",Furnished
2 BHK Apartment ,880 sq ft,Malabar Hill,18.96175766,72.80204773,140000,2.0,No Deposit,Furnished
1 BHK Apartment ,340 sq ft,Kandivali West,19.20246506,72.82470703,12000,1.0," 30,000",Unfurnished
4 BHK Apartment ,"3,000 sq ft",Andheri West,19.14388466,72.82450867,250000,4.0,No Deposit,Furnished
1 BHK Apartment ,450 sq ft,karanjade panvel,18.97328758,73.10987854,6500,1.0," 15,000",Semi-Furnished
1 BHK Apartment ,641 sq ft,Ghansoli,19.12399673,72.9980545,15000,2.0," 45,000",Unfurnished
3 BHK Apartment ,"1,248 sq ft",Mulund West,19.15857124,72.94791412,42000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,250 sq ft",Andheri East,19.10857773,72.88459778,70000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,800 sq ft,Malad East,19.17455292,72.86763763,56000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,200 sq ft",Borivali East,19.22075844,72.85770416,45000,2.0," 2,00,000",Unfurnished
2 BHK Apartment ,830 sq ft,Bhandup West,19.15110016,72.94132233,31000,2.0,No Deposit,Furnished
1 RK Studio Apartment ,702 sq ft,Kharghar,19.07730484,73.07568359,12000,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,910 sq ft,Dombivali,19.22271729,73.10041809,20000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,453 sq ft,Bhandup West,19.15924072,72.93253326,23000,1.0," 80,000",Semi-Furnished
1 BHK Apartment ,415 sq ft,Dombivli (West),19.21930122,73.08474731,7500,1.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,325 sq ft",Kharghar,19.07118607,73.07369232,35000,2.0," 1,00,000",Semi-Furnished
2 BHK Apartment ,900 sq ft,Thane West,19.22584152,72.99420166,25000,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"3,360 sq ft",Chembur,19.05729103,72.90239716,180000,3.0,No Deposit,Semi-Furnished
2 BHK Apartment ,800 sq ft,Santacruz East,19.07924843,72.853508,63000,2.0,No Deposit,Furnished
3 BHK Apartment ,"1,350 sq ft",Belapur,19.0361557,73.02041626,26000,3.0,No Deposit,Unfurnished
2 BHK Apartment ,900 sq ft,Ville Parle East,19.0951004,72.8605957,85000,2.0,No Deposit,Unfurnished
3 BHK Apartment ,"1,100 sq ft",Ulwe,18.97223091,73.02945709,38000,3.0,No Deposit,Semi-Furnished
2 BHK Apartment ,900 sq ft,Andheri West,19.12628365,72.8326416,78000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,550 sq ft,Andheri East,19.1175251,72.88460541,48000,2.0,No Deposit,Furnished
1 RK Studio Apartment ,415 sq ft,Andheri East,19.11567116,72.88295746,30000,1.0,No Deposit,Furnished
2 BHK Apartment ,"1,240 sq ft",Sector5 Kopar Khairane,19.10423851,73.00769043,51000,2.0," 1,50,000",Furnished
2 BHK Apartment ,700 sq ft,Andheri West,19.1420002,72.8259964,65000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,525 sq ft,Diva,19.16191292,73.0453949,8500,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,950 sq ft,Ghatkopar West,19.09415054,72.90492249,45000,2.0,No Deposit,Semi-Furnished
4 BHK Apartment ,"3,200 sq ft",Malabar Hill,18.95371056,72.8004303,525000,4.0,No Deposit,Semi-Furnished
6 BHK Villa ,"4,500 sq ft",Juhu,19.11441994,72.83496094,400000,6.0,No Deposit,Semi-Furnished
1 BHK Apartment ,600 sq ft,Sanpada,19.06318474,73.00334167,25000,1.0,No Deposit,Semi-Furnished
1 BHK Apartment ,690 sq ft,Thane West,19.22190094,72.98513794,25000,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,750 sq ft,Santacruz East,19.0793705,72.85626221,60000,3.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,050 sq ft",Kharghar,19.07228661,73.07062531,26000,2.0," 1,00,000",Unfurnished
2 BHK Apartment ,830 sq ft,Bhandup West,19.15110016,72.94132233,31000,2.0,No Deposit,Furnished
3 BHK Apartment ,880 sq ft,Dombivali,19.15792465,73.07858276,16000,3.0,No Deposit,Unfurnished
1 RK Studio Apartment ,225 sq ft,Malad West,19.20336723,72.82038879,11000,1.0,No Deposit,Unfurnished
2 BHK Apartment ,721 sq ft,Kandivali West,19.20280075,72.82180786,40000,2.0," 2,00,000",Unfurnished
2 BHK Apartment ,850 sq ft,Santacruz East,19.07556152,72.85774994,58000,2.0,No Deposit,Furnished
1 BHK Apartment ,535 sq ft,Andheri East,19.11247253,72.86307526,31000,2.0,No Deposit,Unfurnished
4 BHK Apartment ,"1,600 sq ft",Bhandup West,19.15110016,72.94132233,70000,4.0,No Deposit,Furnished
1 RK Studio Apartment ,344 sq ft,Goregaon East,19.15562439,72.88517761,14000,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,700 sq ft,Bhandup East,19.14496231,72.94623566,32000,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,610 sq ft,Kalyan West,19.25352097,73.13677979,19000,2.0," 1,00,000",Unfurnished
1 BHK Apartment ,650 sq ft,Kanjurmarg,19.13013268,72.93141937,37000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,000 sq ft",Santacruz East,19.07854652,72.8524704,40000,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,350 sq ft",Bandra West,19.06009293,72.83030701,280000,4.0," 5,00,000",Furnished
1 BHK Apartment ,578 sq ft,Goregaon East,19.14554596,72.85346985,45000,2.0," 1,50,000",Semi-Furnished
1 RK Studio Apartment ,250 sq ft,Virar,19.1168251,72.87012482,13500,2.0,No Deposit,Furnished
1 BHK Apartment ,650 sq ft,Malad West,19.17848206,72.83987427,32000,2.0," 1,00,000",Unfurnished
1 BHK Apartment ,680 sq ft,Titwala,19.28917503,73.20214844,7500,1.0,No Deposit,Unfurnished
3 BHK Independent Floor ,"1,650 sq ft",Mira Road East,23.42931938,85.32411957,16000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,180 sq ft",Goregaon East,19.17262268,72.87081146,72000,2.0,No Deposit,Furnished
3 BHK Apartment ,"1,350 sq ft",Kanjurmarg East,19.13068962,72.9316864,58000,3.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,750 sq ft",Ghansoli,19.12485886,73.00468445,85000,3.0,No Deposit,Furnished
1 BHK Apartment ,635 sq ft,Borivali West,19.22370911,72.84122467,24000,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,847 sq ft,Thane West,19.20824814,72.98790741,48000,2.0," 2,25,000",Furnished
2 BHK Apartment ,"1,100 sq ft",Andheri East,19.12512779,72.88330078,55000,2.0,No Deposit,Furnished
3 BHK Apartment ,"1,150 sq ft",Thane West,19.22800827,72.97892761,30000,4.0,No Deposit,Semi-Furnished
1 BHK Apartment ,678 sq ft,Koparkhairane Station Road,19.10988808,73.00279999,22800,2.0," 60,000",Unfurnished
3 BHK Apartment ,"1,430 sq ft",Kharghar,19.07061577,73.07376862,30000,3.0," 1,00,000",Unfurnished
2 BHK Apartment ,"1,027 sq ft",Borivali East,19.22131157,72.85739899,45000,2.0," 2,00,000",Unfurnished
2 BHK Apartment ,900 sq ft,Dadar East,19.01447678,72.84549713,60000,2.0,No Deposit,Furnished
1 BHK Apartment ,550 sq ft,Ghansoli,19.12399673,72.9980545,11600,1.0," 30,600",Unfurnished
3 BHK Apartment ,"1,460 sq ft",Andheri West,19.13108253,72.81465149,90000,3.0," 3,00,000",Furnished
2 BHK Apartment ,806 sq ft,Kharghar,19.0733223,73.07743073,40000,2.0," 1,00,000",Furnished
1 BHK Apartment ,444 sq ft,Goregaon West,19.16692352,72.8318634,26500,1.0,No Deposit,Semi-Furnished
1 BHK Apartment ,700 sq ft,Bhandup West,19.15069008,72.93463135,22000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,100 sq ft",Ulwe,18.97022629,73.01915741,20000,2.0,No Deposit,Furnished
1 BHK Apartment ,"1,200 sq ft",Kalyan West,19.25399971,73.13456726,17000,0.0,No Deposit,Furnished
2 BHK Apartment ,"1,035 sq ft",Powai,19.10912132,72.89803314,48000,2.0,No Deposit,Semi-Furnished
4 BHK Apartment ,"2,100 sq ft",Worli,19.00937271,72.82289124,324000,3.0,No Deposit,Unfurnished
3 BHK Apartment ,"1,450 sq ft",Andheri East,19.11652756,72.84729004,90000,3.0,No Deposit,Unfurnished
1 BHK Apartment ,590 sq ft,Virar,19.46957207,72.79759216,6500,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,000 sq ft",Andheri West,19.12828255,72.81748962,55000,2.0,No Deposit,Furnished
2 BHK Apartment ,650 sq ft,Thane West,19.23654938,72.96591187,33000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,650 sq ft,Andheri West,19.14883804,72.82988739,60000,1.0," 1,50,000",Unfurnished
1 BHK Apartment ,505 sq ft,Thane West,19.28519821,72.94740295,12500,1.0," 60,000",Unfurnished
2 BHK Apartment ,900 sq ft,Ville Parle West,19.09667587,72.8575058,65000,2.0,No Deposit,Furnished
1 BHK Apartment ,590 sq ft,Virar,19.46957207,72.79759216,6500,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,500 sq ft,Malad East,19.18027878,72.86412048,26000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,510 sq ft,Andheri East,19.11567116,72.88295746,45000,2.0,No Deposit,Furnished
2 BHK Apartment ,"1,200 sq ft",Malad East,19.17645264,72.8687439,75000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,800 sq ft,Khar West,19.06879044,72.82737732,200000,3.0," 6,00,000",Furnished
1 BHK Apartment ,645 sq ft,Palghar,19.69177055,72.77097321,5500,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,950 sq ft,Malad West,19.18606567,72.83448792,55000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,800 sq ft,Kalyan West,19.25814056,73.13052368,20000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,550 sq ft,Thane West,19.16619682,73.04575348,7500,1.0,No Deposit,Semi-Furnished
1 BHK Apartment ,500 sq ft,Andheri West,19.12345505,72.83013916,55000,2.0,No Deposit,Furnished
3 BHK Apartment ,"1,850 sq ft",Mulund West,19.07708931,72.95559692,90000,3.0," 4,50,000",Semi-Furnished
2 BHK Apartment ,"1,027 sq ft",Borivali East,19.22131157,72.85739899,50000,2.0," 2,00,000",Unfurnished
1 BHK Apartment ,610 sq ft,Kalyan West,19.25352097,73.13677979,12000,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,150 sq ft",Ulwe,18.98084068,73.03084564,21000,2.0,No Deposit,Unfurnished
1 BHK Apartment ,550 sq ft,Mira Road East,19.2955513,72.87969971,12500,1.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,300 sq ft",Airoli,19.14338875,72.9906311,37000,4.0,No Deposit,Semi-Furnished
1 BHK Apartment ,620 sq ft,Ghansoli,19.12399673,72.9980545,14000,2.0," 40,000",Unfurnished
1 BHK Apartment ,650 sq ft,Malad West,19.17672729,72.84113312,32000,1.0,No Deposit,Semi-Furnished
4 BHK Apartment ,"4,400 sq ft",Malabar Hill,18.95734787,72.80865479,1000000,3.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"2,900 sq ft",Bandra West,19.05635643,72.8288269,250000,4.0,No Deposit,Furnished
1 BHK Apartment ,703 sq ft,Thane West,19.27250862,72.96461487,14500,1.0," 50,000",Furnished
1 RK Studio Apartment ,340 sq ft,Goregaon East,19.15298462,72.88500214,12500,1.0,No Deposit,Unfurnished
1 BHK Apartment ,523 sq ft,Malad West,19.18254852,72.83827209,30000,1.0," 1,00,000",Unfurnished
2 BHK Apartment ,950 sq ft,Bandra West,19.05868912,72.8225708,170000,2.0,No Deposit,Furnished
2 BHK Apartment ,900 sq ft,Thane West,19.22576714,72.99422455,30000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,850 sq ft,Goregaon West,19.15038681,72.84749603,62000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,890 sq ft,Vasai West,19.3706665,72.80860138,15000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,900 sq ft,Malabar Hill,18.95371056,72.8004303,110000,2.0,No Deposit,Furnished
1 BHK Apartment ,585 sq ft,Andheri East,19.11567116,72.88295746,44000,2.0,No Deposit,Furnished
1 BHK Apartment ,600 sq ft,Ghansoli,19.12399673,72.9980545,11200,1.0," 30,200",Unfurnished
2 BHK Apartment ,"1,098 sq ft",Dombivali,19.14808083,73.07962036,16000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,395 sq ft",Cuffe Parade,18.91053963,72.82024384,175000,2.0,No Deposit,Unfurnished
1 RK Studio Apartment ,415 sq ft,Andheri East,19.11567116,72.88295746,30000,1.0,No Deposit,Furnished
1 BHK Apartment ,500 sq ft,Ghansoli,19.12399673,72.9980545,12000,2.0," 12,000",Unfurnished
1 BHK Apartment ,650 sq ft,Santacruz East,19.07246017,72.86375427,46000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,680 sq ft,Ghansoli,19.12399673,72.9980545,25000,2.0," 75,000",Unfurnished
1 BHK Apartment ,750 sq ft,Andheri East,19.1086998,72.88961792,39000,2.0,No Deposit,Semi-Furnished
1 RK Studio Apartment ,380 sq ft,Dombivali East,19.21240234,73.09454346,6500,1.0,No Deposit,Semi-Furnished
1 BHK Apartment ,500 sq ft,Jogeshwari West,19.14104843,72.84265137,29000,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,350 sq ft",Kharghar,19.05342484,73.06720734,45000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,000 sq ft",Chembur,19.05415916,72.88950348,55000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,200 sq ft",Airoli,19.16000748,72.99343872,38000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,850 sq ft,Powai,19.12564659,72.92160797,48000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,410 sq ft,Virar West,19.46812439,72.80107117,6500,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,300 sq ft",Ville Parle East,19.0951004,72.8605957,120000,3.0,No Deposit,Furnished
1 BHK Apartment ,585 sq ft,Dombivali,19.17331696,73.07020569,9500,1.0,No Deposit,Unfurnished
1 RK Studio Apartment ,150 sq ft,Borivali East,19.22686195,72.86437988,20000,1.0," 1,00,000",Semi-Furnished
2 BHK Apartment ,950 sq ft,Deonar,19.04257965,72.91149139,78000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,000 sq ft",Mira Road East,19.28087616,72.87459564,23000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,020 sq ft",Powai,19.12298775,72.91321564,70000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,245 sq ft",Ghansoli,19.12706566,73.00237274,44000,2.0," 1,40,000",Unfurnished
2 BHK Apartment ,750 sq ft,Chembur,19.06815338,72.89574432,45000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,950 sq ft,Andheri West,19.13508415,72.81461334,65000,2.0,No Deposit,Furnished
2 BHK Apartment ,900 sq ft,Andheri West,19.13805008,72.82532501,65000,2.0,No Deposit,Furnished
1 BHK Apartment ,550 sq ft,Andheri West,19.12750053,72.81898499,48000,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,050 sq ft",Powai,19.1228199,72.89530945,50000,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,300 sq ft",Goregaon West,19.16894722,72.84313965,85000,3.0,No Deposit,Unfurnished
1 BHK Apartment ,550 sq ft,Malabar Hill,18.95371056,72.8004303,85000,1.0,No Deposit,Furnished
1 BHK Apartment ,680 sq ft,Dombivli (West),19.2173996,73.08202362,15000,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,820 sq ft,Vasai,19.40488052,72.83856964,12000,1.0,No Deposit,Unfurnished
3 BHK Apartment ,"1,900 sq ft",Airoli,19.16418076,72.9905777,46000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,950 sq ft,Sanpada,19.05822372,73.0134964,34000,2.0,No Deposit,Furnished
2 BHK Apartment ,"1,068 sq ft",Andheri West,19.1305542,72.82857513,85000,2.0," 3,00,000",Semi-Furnished
2 BHK Apartment ,"1,305 sq ft",Kharghar,19.07082176,73.08248138,33000,2.0," 1,00,000",Semi-Furnished
2 BHK Apartment ,900 sq ft,Dadar East,19.01447678,72.84549713,60000,2.0,No Deposit,Furnished
3 BHK Apartment ,"1,250 sq ft",Goregaon West,19.15450859,72.84287262,82000,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,050 sq ft",Andheri West,19.14553833,72.822258,90000,3.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,100 sq ft",Kharghar,19.05172348,73.07276917,30000,1.0," 1,00,000",Furnished
1 BHK Apartment ,710 sq ft,Mira Road East,19.28087616,72.87459564,15000,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,265 sq ft",Santacruz East,19.0825882,72.85115051,62000,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,915 sq ft",Lower Parel,19.00429726,72.8303833,300000,3.0,No Deposit,Semi-Furnished
4 BHK Apartment ,"1,150 sq ft",Deonar,19.0503273,72.91442871,68000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,400 sq ft,Borivali East,19.21998405,72.87126923,45000,2.0," 1,50,000",Semi-Furnished
1 BHK Apartment ,550 sq ft,Andheri East,19.11567116,72.88295746,45000,2.0,No Deposit,Furnished
2 BHK Apartment ,"1,100 sq ft",Virar,19.44324493,72.80575562,15500,2.0,No Deposit,Furnished
2 BHK Apartment ,"1,150 sq ft",Khar West,19.07457161,72.83242798,160000,3.0," 3,00,000",Furnished
2 BHK Apartment ,"1,300 sq ft",Koper Khairane,19.09981346,73.00895691,65000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,200 sq ft",Borivali East,19.22075844,72.85770416,45000,2.0," 2,00,000",Unfurnished
1 BHK Apartment ,650 sq ft,Airoli,19.15414238,72.99334717,14000,1.0," 50,000",Unfurnished
2 BHK Apartment ,750 sq ft,Santacruz East,19.07924843,72.853508,45000,2.0,No Deposit,Unfurnished
3 BHK Apartment ,"1,013 sq ft",Goregaon East,19.1738739,72.87392426,60000,3.0," 3,00,000",Semi-Furnished
3 BHK Independent House ,"2,000 sq ft",Thane West,19.2348175,72.96658325,55000,5.0,No Deposit,Semi-Furnished
2 BHK Apartment ,740 sq ft,Kanjurmarg,19.1315136,72.92739868,28000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,650 sq ft,Sector-19 Koper Khairane,19.10458374,72.99993896,20000,1.0," 60,000",Furnished
2 BHK Apartment ,"1,300 sq ft",Airoli,19.16555786,72.99092102,29500,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,600 sq ft,Vasai east,19.39286804,72.86553955,11000,2.0,No Deposit,Semi-Furnished
3 BHK Apartment ,"1,100 sq ft",Santacruz East,19.07535553,72.86112213,110000,3.0,No Deposit,Semi-Furnished
2 BHK Apartment ,500 sq ft,Malad East,19.18027878,72.86412048,26000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,950 sq ft,Kanjurmarg,19.13684273,72.93132019,35000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,515 sq ft,Andheri East,19.11567116,72.88295746,43000,2.0,No Deposit,Furnished
2 BHK Apartment ,"1,000 sq ft",Thane West,19.27389145,72.96154022,20000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,625 sq ft,Kalyan West,19.24607849,73.12249756,10000,1.0," 30,000",Unfurnished
2 BHK Apartment ,"1,050 sq ft",Koper Khairane,19.11009979,73.00070953,40000,1.0,No Deposit,Unfurnished
2 BHK Apartment ,850 sq ft,Bandra West,19.06122017,72.83004761,150000,3.0," 3,00,000",Semi-Furnished
1 BHK Apartment ,800 sq ft,Andheri West,19.12927437,72.83625031,42000,1.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,000 sq ft",Andheri East,19.12163925,72.88522339,45000,2.0," 1,00,000",Unfurnished
3 BHK Apartment ,"1,650 sq ft",Worli,19.0045681,72.81851196,300000,2.0,No Deposit,Semi-Furnished
2 BHK Apartment ,"1,120 sq ft",Sector 5 Ghansoli,19.11912918,73.00015259,28500,2.0," 75,000",Unfurnished
2 BHK Apartment ,665 sq ft,Dombivali East,19.20657921,73.10357666,8000,1.0,No Deposit,Semi-Furnished
2 BHK Apartment ,900 sq ft,Andheri West,19.12229729,72.82559204,60000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,060 sq ft",Mulund West,19.15857124,72.94791412,39000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,500 sq ft,Goregaon West,19.16913414,72.84459686,30000,2.0,No Deposit,Semi-Furnished
1 RK Studio Apartment ,250 sq ft,Andheri East,19.13409996,72.86669159,12000,1.0,No Deposit,Furnished
2 BHK Apartment ,"1,200 sq ft",Borivali East,19.22686195,72.86437988,40000,2.0," 2,00,000",Unfurnished
2 BHK Apartment ,"1,000 sq ft",Juhu Scheme,19.10780334,72.82821655,125000,2.0," 2,50,000",Furnished
1 BHK Apartment ,550 sq ft,MATUNGA WEST,19.02820587,72.84375763,40000,2.0,No Deposit,Unfurnished
2 BHK Apartment ,"1,050 sq ft",Powai,19.12459946,72.91601562,57000,2.0,No Deposit,Furnished
2 BHK Apartment ,"1,900 sq ft",Borivali East,19.22686195,72.86437988,55000,2.0," 3,00,000",Unfurnished
2 BHK Apartment ,750 sq ft,Chembur,19.07017326,72.89566803,42000,2.0," 1,50,000",Unfurnished
1 BHK Apartment ,625 sq ft,Ghansoli,19.12399673,72.9980545,16500,2.0," 40,000",Unfurnished
3 BHK Apartment ,"1,850 sq ft",Kharghar,19.04623985,73.06303406,58000,3.0,No Deposit,Semi-Furnished
2 BHK Apartment ,950 sq ft,Bandra West,19.06225777,72.82492828,130000,2.0," 3,50,000",Furnished
2 BHK Apartment ,800 sq ft,Santacruz East,19.07299232,72.86676025,50000,2.0,No Deposit,Furnished
2 BHK Apartment ,950 sq ft,Santacruz East,19.07351112,72.86617279,47000,2.0,No Deposit,Furnished
3 BHK Apartment ,"1,400 sq ft",Ambernath East,19.19548035,73.18966675,20000,3.0," 1,00,000",Furnished
2 BHK Apartment ,"1,200 sq ft",Juhu Scheme,19.10780334,72.82821655,125000,3.0," 2,50,000",Unfurnished
2 BHK Apartment ,"1,050 sq ft",Dombivali,19.22271729,73.10041809,18000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,550 sq ft,Marol andheri east,19.11730194,72.88404083,35000,1.0," 1,00,000",Furnished
1 BHK Apartment ,582 sq ft,Ghansoli,19.12585068,72.99929047,23000,1.0," 50,000",Unfurnished
4 BHK Apartment ,"3,200 sq ft",Malabar Hill,18.95371056,72.8004303,525000,4.0,No Deposit,Semi-Furnished
2 BHK Apartment ,950 sq ft,Kanjurmarg,19.13684273,72.93132019,35000,2.0,No Deposit,Semi-Furnished
1 BHK Apartment ,400 sq ft,Dombivali,19.20868111,73.09803772,4000,1.0," 20,000",Semi-Furnished
3 BHK Apartment ,"1,800 sq ft",Borivali East,19.22686195,72.86437988,55000,3.0," 3,00,000",Unfurnished
3 BHK Apartment ,"1,500 sq ft",Ambernath West,21.15748024,79.06723785,33000,3.0,No Deposit,Semi-Furnished
1 BHK Apartment ,630 sq ft,Ulwe,18.96338272,73.02172852,9000,1.0,No Deposit,Unfurnished
3 BHK Apartment ,"1,500 sq ft",Powai,19.11923027,72.91072083,100000,3.0,No Deposit,Furnished
2 BHK Apartment ,950 sq ft,Ghansoli,19.12588501,72.99964142,45000,2.0,No Deposit,Semi-Furnished
